platform,appId,title,summary,developer,developerEmail,developerWebsite,privacyPolicy,genre,genreId,contentRating,contentRatingDescription,free,price,priceText,currency,offersIAP,IAPRange,installs,minInstalls,score,ratings,reviews,released,version,androidVersion,adSupported,url,app_type,app_type_rationale,web_accessible,web_url,login_required,login_methods,age_verification_required,age_verification_method,subscription_required_for_long_chat,all_features_available_without_subscription,subscription_features,subscription_cost,languages_supported
android,com.aichat.sweetsai2025,"Sweets AI: Chat, Play, Connect",Feel heard and explore stories with lifelike AI characters.,Price gaming,mohamedahmed20202033@gmail.com,,https://www.sweetspro.xyz/privacypolicy.html,Entertainment,ENTERTAINMENT,Mature 17+,,True,0,Free,USD,True,$1.99 - $49.99 per item,"10,000+",10000,3.710145,289,27,"Dec 12, 2025",1.0.2,6.0,True,https://play.google.com/store/apps/details?id=com.aichat.sweetsai2025&hl=en&gl=us,companion,"companion signals dominant: comp=3,gen=0,task=0",UNKNOWN - requires manual verification,,UNKNOWN - requires manual verification,UNKNOWN - requires manual verification,True,Self-declaration via Google Play content rating (Mature 17+); in-app method not verified,UNKNOWN - requires manual verification,UNKNOWN - requires manual verification,UNKNOWN - requires manual verification,$1.99 - $49.99 per item (in-app purchase range; monthly tier not specified in Play metadata),UNKNOWN - requires manual verification
android,com.carterchat.carterchatapp,Carter Chat: Viral AI Chat App,"Create, Share &amp; Chat with AIs",CarterLabsLtd,hello@carter.chat,https://carter.chat,https://www.carter.chat/docs/privacy-and-cookies-policy.md,Entertainment,ENTERTAINMENT,Mature 17+,"Suggestive Themes, Strong Language",True,0,Free,USD,True,$1.99 - $74.99 per item,"100,000+",100000,3.34,3131,121,"Nov 26, 2024",2.0.8,7.0,True,https://play.google.com/store/apps/details?id=com.carterchat.carterchatapp&hl=en&gl=us,companion,"companion signals dominant: comp=2,gen=0,task=0",False,https://carter.chat,UNKNOWN - requires manual verification,UNKNOWN - requires manual verification,True,Self-declaration via Google Play content rating (Mature 17+); in-app method not verified,UNKNOWN - requires manual verification,UNKNOWN - requires manual verification,UNKNOWN - requires manual verification,$1.99 - $74.99 per item (in-app purchase range; monthly tier not specified in Play metadata),UNKNOWN - requires manual verification
android,com.ai.dreamgril,Dream Girl : Chat AI,"Explore deep, personalized AI interactions with Dream Girl.","Hangzhou Aoben Jizhi Technology Co., Ltd.",alexander.f.gemini@gmail.com,http://www.dreamgirls.top,https://www.dreamgirls.top/privacy-policy.html,Entertainment,ENTERTAINMENT,Mature 17+,,True,0,Free,USD,True,$1.99 - $54.99 per item,"500,000+",500000,4.4525995,9942,930,"Aug 13, 2024",1.3.6,7.0,True,https://play.google.com/store/apps/details?id=com.ai.dreamgril&hl=en&gl=us,companion,"weak companion signal only: comp=1,gen=0,task=0",UNKNOWN - requires manual verification,http://www.dreamgirls.top,UNKNOWN - requires manual verification,UNKNOWN - requires manual verification,True,Self-declaration via Google Play content rating (Mature 17+); in-app method not verified,UNKNOWN - requires manual verification,UNKNOWN - requires manual verification,UNKNOWN - requires manual verification,$1.99 - $54.99 per item (in-app purchase range; monthly tier not specified in Play metadata),UNKNOWN - requires manual verification
android,com.wuz3470z.characterpro,Character.Me: AI Roleplay Chat,"Chat with AI virtual chatbot, AI dating simulator, roleplay chat game",AI CODE,wuz3470@gmail.com,https://d3azr7le5k4l2h.cloudfront.net/app-ads.txt,https://ch.characterpro.xyz/c/Character.Me/privacy-policy.html,Personalization,PERSONALIZATION,Mature 17+,,True,0,Free,USD,True,$1.99 - $99.99 per item,"500,000+",500000,4.1306534,7628,610,"Feb 25, 2024",1.4.6,7.0,True,https://play.google.com/store/apps/details?id=com.wuz3470z.characterpro&hl=en&gl=us,companion,"companion signals dominant: comp=4,gen=0,task=0",UNKNOWN - requires manual verification,https://d3azr7le5k4l2h.cloudfront.net/app-ads.txt,UNKNOWN - requires manual verification,UNKNOWN - requires manual verification,True,Self-declaration via Google Play content rating (Mature 17+); in-app method not verified,UNKNOWN - requires manual verification,False,UNKNOWN - requires manual verification,$1.99 - $99.99 per item (in-app purchase range; monthly tier not specified in Play metadata),UNKNOWN - requires manual verification
android,ai.nextday.mobile.android.pixelchat,PixelChat - AI Character Chat,Build unique AI characters and dive into AI roleplay with PixelChat’s AI fantasy,NextDayAI,info@nextday.ai,https://pixelchat.ai,https://pixelchat.ai/privacy,Entertainment,ENTERTAINMENT,Teen,Diverse Content: Discretion Advised,True,0,Free,USD,True,$4.99 - $249.99 per item,"500,000+",500000,3.42,2025,309,"Aug 16, 2024",1.0.65,7.0,False,https://play.google.com/store/apps/details?id=ai.nextday.mobile.android.pixelchat&hl=en&gl=us,companion,"companion signals dominant: comp=4,gen=0,task=0",UNKNOWN - requires manual verification,https://pixelchat.ai,UNKNOWN - requires manual verification,UNKNOWN - requires manual verification,False,No age gate implied by rating (Teen); in-app not verified,UNKNOWN - requires manual verification,UNKNOWN - requires manual verification,UNKNOWN - requires manual verification,$4.99 - $249.99 per item (in-app purchase range; monthly tier not specified in Play metadata),UNKNOWN - requires manual verification
android,beat.music.motion.tempo.video.editor.filmola,AI Chat - AI Character Chatbot,"Text Script - AI Character Chatbot, text-based immersive RPG adventure story!",Ask AI GirlFriend & AI Video Generator,videomakersh@gmail.com,http://www.musicvideopro.com,https://manage.magicutapp.com/appMagicCutApi/customizepage?pageType=ChatJoy_PrivacyPolicy,Video Players & Editors,VIDEO_PLAYERS,Teen,"Violence, Blood",True,0,Free,USD,True,$1.99 - $99.99 per item,"100,000+",100000,4.22,2771,86,"May 20, 2022",2.0.1.2,6.0,True,https://play.google.com/store/apps/details?id=beat.music.motion.tempo.video.editor.filmola&hl=en&gl=us,mixed,"both companion & general signals: comp=4,gen=4,task=0",False,http://www.musicvideopro.com,UNKNOWN - requires manual verification,UNKNOWN - requires manual verification,False,No age gate implied by rating (Teen); in-app not verified,UNKNOWN - requires manual verification,UNKNOWN - requires manual verification,UNKNOWN - requires manual verification,$1.99 - $99.99 per item (in-app purchase range; monthly tier not specified in Play metadata),UNKNOWN - requires manual verification
android,com.aichat.yummy2025,Yummy - Anime AI Chats Await,Chat with Anime AI Buddies,Lille Software,metugutcare@gmail.com,,https://www.yummyfun.xyz/privacypolicy.html,Entertainment,ENTERTAINMENT,Mature 17+,,True,0,Free,USD,True,$1.99 - $49.99 per item,"100,000+",100000,3.93,768,58,"Jul 23, 2025",1.0.2,6.0,True,https://play.google.com/store/apps/details?id=com.aichat.yummy2025&hl=en&gl=us,companion,"weak companion signal only: comp=1,gen=0,task=0",UNKNOWN - requires manual verification,,UNKNOWN - requires manual verification,UNKNOWN - requires manual verification,True,Self-declaration via Google Play content rating (Mature 17+); in-app method not verified,UNKNOWN - requires manual verification,UNKNOWN - requires manual verification,UNKNOWN - requires manual verification,$1.99 - $49.99 per item (in-app purchase range; monthly tier not specified in Play metadata),UNKNOWN - requires manual verification
android,com.honeyai.friend.aichat,"AI Honey : Chat, Connect, Play","AI Honey – Your AI Chatbot, AI Characters, Virtual Friend &amp; Personal Companion!",YogiMart,nilesh.yogimart@gmail.com,https://honeyai.app/,https://honeyai.app/pages/privacy_policy.html,Entertainment,ENTERTAINMENT,Teen,Sexual Themes,True,0,Free,USD,True,$3.49 - $99.00 per item,"100,000+",100000,4.188119,2463,103,"Sep 12, 2025",1.13,7.0,True,https://play.google.com/store/apps/details?id=com.honeyai.friend.aichat&hl=en&gl=us,companion,"companion signals dominant: comp=7,gen=0,task=0",Likely — manual verification needed,https://honeyai.app/,UNKNOWN - requires manual verification,UNKNOWN - requires manual verification,False,No age gate implied by rating (Teen); in-app not verified,UNKNOWN - requires manual verification,UNKNOWN - requires manual verification,UNKNOWN - requires manual verification,$3.49 - $99.00 per item (in-app purchase range; monthly tier not specified in Play metadata),UNKNOWN - requires manual verification
android,com.ya.ply.android,Yaply: Chat With AI Friends,"Talk With Your Own AI Friends &amp; Various AI Characters, AI Assistant &amp; Copilot",SPARKING GAMES PTE. LTD.,cesaretcapucine@gmail.com,http://www.yaplyai.ai,https://yaplyai.ai/privacy,Entertainment,ENTERTAINMENT,Mature 17+,Strong Language,True,0,Free,USD,True,$0.99 - $99.99 per item,"50,000+",50000,2.7741935,238,12,"Apr 11, 2025",1.2.2,5.0,True,https://play.google.com/store/apps/details?id=com.ya.ply.android&hl=en&gl=us,mixed,"both companion & general signals: comp=3,gen=2,task=0",UNKNOWN - requires manual verification,http://www.yaplyai.ai,UNKNOWN - requires manual verification,UNKNOWN - requires manual verification,True,Self-declaration via Google Play content rating (Mature 17+); in-app method not verified,UNKNOWN - requires manual verification,UNKNOWN - requires manual verification,UNKNOWN - requires manual verification,$0.99 - $99.99 per item (in-app purchase range; monthly tier not specified in Play metadata),UNKNOWN - requires manual verification
android,com.MaarcoDev.GirlfriendAI,Girlfriend AI,Chat with realistic AI girlfriends with unique personalities,Workout Master,hoenngames@gmail.com,,https://doc-hosting.flycricket.io/girlfriend-ai-privacy-policy/36464c8a-5539-4fb0-9b98-4c282a6d202f/privacy,Entertainment,ENTERTAINMENT,Everyone,,True,0,Free,USD,True,$0.49 - $6.99 per item,"10,000+",10000,4.025,207,12,"Dec 25, 2025",1.0.0,7.0,False,https://play.google.com/store/apps/details?id=com.MaarcoDev.GirlfriendAI&hl=en&gl=us,companion,"companion signals dominant: comp=4,gen=0,task=0",UNKNOWN - requires manual verification,,UNKNOWN - requires manual verification,UNKNOWN - requires manual verification,False,No age gate implied by rating (Everyone); in-app not verified,UNKNOWN - requires manual verification,UNKNOWN - requires manual verification,UNKNOWN - requires manual verification,$0.49 - $6.99 per item (in-app purchase range; monthly tier not specified in Play metadata),UNKNOWN - requires manual verification
android,com.haidarcorp.youchat,YouChat AI,Unlock Your Full Potential,HAIDARCORP,support@youchat.page,https://www.hydra.page/youchat,https://www.hydra.page/about/data,Productivity,PRODUCTIVITY,Everyone 10+,Diverse Content: Discretion Advised,True,0,Free,USD,True,$0.99 - $9.99 per item,"5,000+",5000,3.090909,45,13,"Nov 20, 2023",1.2.3,5.0,False,https://play.google.com/store/apps/details?id=com.haidarcorp.youchat&hl=en&gl=us,general_purpose,"general-purpose signals dominant: comp=1,gen=3,task=0",UNKNOWN - requires manual verification,https://www.hydra.page/youchat,UNKNOWN - requires manual verification,UNKNOWN - requires manual verification,False,No age gate implied by rating (Everyone 10+); in-app not verified,UNKNOWN - requires manual verification,UNKNOWN - requires manual verification,voice calls,$0.99 - $9.99 per item (in-app purchase range; monthly tier not specified in Play metadata),UNKNOWN - requires manual verification
android,com.rosie.day360.roleplay,Rosie-Fancy AI Chatbot,"Your AI friend for fun, flirty, and imaginative chats!",BLACK ENERGY  GROUP,atience512000@gmail.com,https://www.rosiechatai.com,https://www.rosiechatai.com/privacy-v2.html,Entertainment,ENTERTAINMENT,Mature 17+,,True,0,Free,USD,True,$3.49 - $99.99 per item,"100,000+",100000,4.4292235,8785,558,"Mar 10, 2025",1.0.4,5.0,True,https://play.google.com/store/apps/details?id=com.rosie.day360.roleplay&hl=en&gl=us,companion,"companion signals dominant: comp=4,gen=0,task=0",UNKNOWN - requires manual verification,https://www.rosiechatai.com,UNKNOWN - requires manual verification,UNKNOWN - requires manual verification,True,Self-declaration via Google Play content rating (Mature 17+); in-app method not verified,UNKNOWN - requires manual verification,UNKNOWN - requires manual verification,UNKNOWN - requires manual verification,$3.49 - $99.99 per item (in-app purchase range; monthly tier not specified in Play metadata),UNKNOWN - requires manual verification
android,com.roleplaychatacter.cherry,Cindy AI: Anime Companion Chat,Create your own anime roleplay stories with unique characters in fantasy world.,succesful deals,xforhassan12@gmail.com,,https://www.cherrypro.club/privacypolicy.html,Entertainment,ENTERTAINMENT,Mature 17+,,True,0,Free,USD,True,$1.99 - $49.99 per item,"100,000+",100000,3.88,1177,134,"Oct 24, 2024",1.1.5,6.0,True,https://play.google.com/store/apps/details?id=com.roleplaychatacter.cherry&hl=en&gl=us,companion,"weak companion signal only: comp=1,gen=0,task=0",UNKNOWN - requires manual verification,,UNKNOWN - requires manual verification,UNKNOWN - requires manual verification,True,Self-declaration via Google Play content rating (Mature 17+); in-app method not verified,UNKNOWN - requires manual verification,UNKNOWN - requires manual verification,UNKNOWN - requires manual verification,$1.99 - $49.99 per item (in-app purchase range; monthly tier not specified in Play metadata),UNKNOWN - requires manual verification
android,com.aichatwithaipeople.makefriends,Pink AI: Anime Characters Chat,Build your own anime characters for immersive role-playing fun.,EnterGames pvt,entergames495@gmail.com,https://www.pinkco.xyz/,https://www.pinkco.xyz/privacypolicy.html,Entertainment,ENTERTAINMENT,Mature 17+,,True,0,Free,USD,True,$1.99 - $49.99 per item,"100,000+",100000,3.81,1753,79,"Feb 19, 2025",1.0.8,6.0,True,https://play.google.com/store/apps/details?id=com.aichatwithaipeople.makefriends&hl=en&gl=us,companion,"companion signals dominant: comp=2,gen=0,task=0",UNKNOWN - requires manual verification,https://www.pinkco.xyz/,UNKNOWN - requires manual verification,UNKNOWN - requires manual verification,True,Self-declaration via Google Play content rating (Mature 17+); in-app method not verified,UNKNOWN - requires manual verification,UNKNOWN - requires manual verification,UNKNOWN - requires manual verification,$1.99 - $49.99 per item (in-app purchase range; monthly tier not specified in Play metadata),UNKNOWN - requires manual verification
android,com.keilyai.character.chat,Keily-AI Soulmate Chat,Find Your Perfect Virtual Soulmate –  Tailored Just for You,Naji press,adilsabrisabri@gmail.com,https://www.ninaichat.com/,https://www.ninaichat.com/privacy.html,Entertainment,ENTERTAINMENT,Mature 17+,,True,0,Free,USD,True,$1.99 - $89.99 per item,"100,000+",100000,4.4512634,10045,719,"Dec 18, 2024",1.18,5.0,True,https://play.google.com/store/apps/details?id=com.keilyai.character.chat&hl=en&gl=us,companion,"companion signals dominant: comp=4,gen=0,task=0",UNKNOWN - requires manual verification,https://www.ninaichat.com/,UNKNOWN - requires manual verification,UNKNOWN - requires manual verification,True,Self-declaration via Google Play content rating (Mature 17+); in-app method not verified,UNKNOWN - requires manual verification,UNKNOWN - requires manual verification,UNKNOWN - requires manual verification,$1.99 - $89.99 per item (in-app purchase range; monthly tier not specified in Play metadata),UNKNOWN - requires manual verification
android,com.spicy.chat.lover.mate,Tavern Chat - AI Character,"AI Evolution, Always Online, Experience Smarter AI",Spicy Tech,yungbellman@gmail.com,https://spicymates.com,https://spicymates.com/privacypolicy,Entertainment,ENTERTAINMENT,Teen,Mild Violence,True,0,Free,USD,True,$0.99 - $299.99 per item,"50,000+",50000,4.34,617,43,"Jun 3, 2025",1.0.4,8.0,True,https://play.google.com/store/apps/details?id=com.spicy.chat.lover.mate&hl=en&gl=us,companion,"companion signals dominant: comp=3,gen=1,task=0",Likely — manual verification needed,https://spicymates.com,UNKNOWN - requires manual verification,UNKNOWN - requires manual verification,False,No age gate implied by rating (Teen); in-app not verified,UNKNOWN - requires manual verification,UNKNOWN - requires manual verification,UNKNOWN - requires manual verification,$0.99 - $299.99 per item (in-app purchase range; monthly tier not specified in Play metadata),UNKNOWN - requires manual verification
